,dist_code,year,state_code,rice_irrigated_area_(1000_ha),wheat_irrigated_area_(1000_ha),kharif_sorghum_irrigated_area_(1000_ha),rabi_sorghum_irrigated_area_(1000_ha),sorghum_irrigated_area_(1000_ha),pearl_millet_irrigated_area_(1000_ha),maize_irrigated_area_(1000_ha),finger_millet_irrigated_area_(1000_ha),barley_irrigated_area_(1000_ha),chickpea_irrigated_area_(1000_ha),pigeonpea_irrigated_area_(1000_ha),minor_pulses_irrigated_area_(1000_ha),pulses_irrigated_area_(1000_ha),groundnut_irrigated_area_(1000_ha),sesamum_irrigated_area_(1000_ha),linseed_irrigated_area_(1000_ha),sugarcane_irrigated_area_(1000_ha),cotton_irrigated_area_(1000_ha),state_name_y,dist_name_y,nitrogen_share_in_npk_(percent),phosphate_share_in_npk_(percent),potash_share_in_npk_(percent),january_rainfall_(millimeters),february_rainfall_(millimeters),march_rainfall_(millimeters),april_rainfall_(millimeters),may_rainfall_(millimeters),june_rainfall_(millimeters),july_rainfall_(millimeters),august_rainfall_(millimeters),september_rainfall_(millimeters),october_rainfall_(millimeters),november_rainfall_(millimeters),december_rainfall_(millimeters),annual_rainfall_(millimeters),wheat_yield_(kg_per_ha),kharif_sorghum_yield_(kg_per_ha),rabi_sorghum_yield_(kg_per_ha),sorghum_yield_(kg_per_ha),maize_yield_(kg_per_ha),finger_millet_yield_(kg_per_ha),barley_yield_(kg_per_ha),pigeonpea_yield_(kg_per_ha),minor_pulses_yield_(kg_per_ha),sesamum_yield_(kg_per_ha),rapeseed_and_mustard_yield_(kg_per_ha),safflower_yield_(kg_per_ha),castor_yield_(kg_per_ha),linseed_yield_(kg_per_ha),sunflower_yield_(kg_per_ha),soyabean_yield_(kg_per_ha),oilseeds_yield_(kg_per_ha),cotton_yield_(kg_per_ha),january_maximum_temperature_(centigrate),february_maximum_temperature_(centigrate),march_maximum_temperature_(centigrate),april_maximum_temperature_(centigrate),may_maximum_temperature_(centigrate),june_maximum_temperature_(centigrate),july_maximum_temperature_(centigrate),august_maximum_temperature_(centigrate),september_maximum_temperature_(centigrate),october_maximum_temperature_(centigrate),november_maximum_temperature_(centigrate),december_maximum_temperature_(centigrate),january_minimum_temperature_(centigrate),february_minimum_temperature_(centigrate),march_minimum_temperature_(centigrate),april_minimum_temperature_(centigrate),may_minimum_temperature_(centigrate),june_minimum_temperature_(centigrate),july_minimum_temperature_(centigrate),august_minimum_temperature_(centigrate),september_minimum_temperature_(centigrate),october_minimum_temperature_(centigrate),november_minimum_temperature_(centigrate),december_minimum_temperature_(centigrate)
3922,162,1997,10,0.0,34.78,0.02,0.02,0.03,5.01,2.06,0.0,1.53,1.94,0.0,0.17,2.11,1.08,0.01,0.0,0.0,4.56,Rajasthan,Sirohi,85.7,14.1,0.2,0.0,0.5,0.0,0.7,0.2,80.7,230.4,347.3,172.4,63.4,0.7,0.0,896.3,1907.31,476.04,0.0,476.04,1006.85,0.0,2185.9,1000.0,665.93,398.47,1169.6,0.0,1888.77,500.0,0.0,0.0,1176.37,454.15,25.31999969,29.45999908,33.18000031,35.93999863,38.58000183,35.88999939,33.00999832,30.80999947,31.52000046,32.68000031,29.12000084,23.80999947,9.920000076,12.35999966,19.25,22.59000015,25.93000031,25.38999939,25.89999962,24.32999992,23.76000023,17.96999931,16.63999939,12.18999958
3923,162,1998,10,0.0,29.19,0.12,0.0,0.12,4.86,3.22,0.0,1.51,2.83,0.0,0.26,3.09,0.95,0.09,0.0,0.0,4.95,Rajasthan,Sirohi,76.7,22.7,0.6,0.0,0.5,0.0,0.7,0.2,80.7,163.5,66.7,166.3,177.0,1.2,0.0,656.8,1954.79,287.99,0.0,287.99,790.96,0.0,1967.53,1326.92,105.31,51.52,1058.07,0.0,1527.11,1000.0,0.0,1000.0,1021.44,345.31,25.29000092,28.76000023,33.04000092,38.52999878,41.49000168,38.59000015,32.38000107,32.40000153,31.92000008,33.49000168,30.36000061,28.61000061,10.90999985,13.15999985,18.45999908,24.95000076,28.31999969,27.61000061,26.18000031,25.53000069,25.06999969,21.06999969,15.43999958,11.01000023
3924,162,1999,10,0.0,17.91,0.24,0.0,0.24,4.24,2.55,0.0,1.18,0.5,0.01,0.11,0.62,0.45,0.07,0.0,0.0,4.26,Rajasthan,Sirohi,73.2,26.7,0.1,0.4,4.0,0.0,0.0,14.9,89.5,106.9,90.9,25.7,62.1,0.0,0.0,394.4,1547.31,311.02,0.0,311.02,232.44,0.0,2016.95,16.39,45.78,50.85,806.45,0.0,308.8,0.0,0.0,0.0,396.93,351.72,24.86000061,29.51000023,34.58000183,39.5,39.65000153,36.86999893,32.75999832,31.10000038,32.81000137,33.47999954,32.40999985,28.35000038,10.27999973,14.43999958,18.64999962,23.54000092,27.5,26.69000053,25.47999954,24.12000084,24.78000069,20.84000015,15.22000027,11.21000004
3925,162,2000,10,0.0,14.17,0.07,0.0,0.07,2.89,2.19,0.0,1.34,0.16,0.0,0.08,0.24,0.15,0.03,0.0,0.0,2.03,Rajasthan,Sirohi,85.8,14.2,0.0,0.0,0.0,0.0,7.2,16.0,34.8,336.5,96.1,18.9,3.0,0.0,0.0,512.5,1683.97,199.31,0.0,199.31,1309.95,0.0,1816.18,0.0,145.97,82.38,993.61,0.0,372.35,0.0,0.0,0.0,377.91,160.38,26.35000038,27.82999992,33.93000031,39.20999908,39.49000168,37.65999985,32.02000046,31.52000046,32.58000183,35.13999939,31.87999916,29.30999947,11.05000019,12.23999977,17.86000061,24.87000084,27.73999977,27.56999969,25.09000015,24.95000076,23.84000015,20.90999985,15.09000015,11.09000015
3926,162,2001,10,0.0,21.36,0.03,0.01,0.03,3.34,1.04,0.0,1.24,2.0,0.0,0.07,2.07,0.27,0.0,0.05,0.0,2.22,Rajasthan,Sirohi,81.5,18.4,0.1,0.0,0.0,0.0,4.9,10.8,163.9,330.3,189.8,3.0,39.9,0.0,0.0,742.6,2264.98,413.64,0.0,413.64,1831.27,0.0,2564.89,1019.23,362.65,281.49,838.64,0.0,1767.15,666.67,0.0,0.0,1073.94,376.68,25.39999962,29.98999977,34.29999924,38.5,40.72000122,36.75,31.40999985,31.27000046,33.66999817,35.34999847,32.16999817,28.76000023,10.97000027,14.31000042,19.31999969,24.01000023,27.72999954,26.22999954,24.37999916,24.79999924,25.29000092,21.98999977,15.92000008,12.90999985
3927,162,2002,10,0.0,10.0,0.03,0.0,0.03,2.61,0.79,0.0,0.89,0.1,0.0,0.19,0.29,0.33,0.03,0.0,0.0,2.18,Rajasthan,Sirohi,83.2,16.7,0.1,0.0,3.4,0.0,0.3,0.2,146.9,6.8,77.8,33.9,0.0,0.0,1.2,270.5,2421.21,233.01,0.0,233.01,295.68,0.0,2322.22,0.0,130.74,114.77,857.14,0.0,175.15,0.0,0.0,0.0,257.7,132.42,25.23999977,28.96999931,35.13000107,39.81000137,41.75,38.52000046,33.20999908,31.64999962,33.11999893,35.58000183,32.52000046,28.85000038,10.81000042,13.28999996,20.13999939,25.30999947,28.77000046,27.98999977,26.19000053,25.19000053,24.72999954,22.20999908,16.28000069,13.0
3928,162,2003,10,0.0,25.32,0.0,0.06,0.06,3.91,0.3,0.0,1.12,2.4,0.0,0.09,2.49,0.46,0.0,0.0,0.0,1.14,Rajasthan,Sirohi,83.3,16.1,0.5,0.0,44.2,0.0,1.0,0.0,117.4,452.8,257.8,49.5,0.0,0.0,0.0,922.7,2643.29,1066.49,0.0,1066.49,1820.88,0.0,2247.86,1000.0,776.76,429.73,1031.03,0.0,5.07,0.0,0.0,0.0,1082.54,521.74,26.13999939,29.57999992,33.99000168,39.22999954,40.70999908,37.49000168,32.04999924,31.29000092,32.04999924,34.31999969,32.02999878,27.53000069,11.71000004,13.89999962,19.0,24.72999954,27.72999954,26.95999908,25.03000069,24.82999992,23.67000008,20.95999908,15.77999973,11.68999958
3929,162,2004,10,0.0,15.98,0.04,0.02,0.06,3.45,0.77,0.0,0.66,0.56,0.0,0.08,0.64,3.35,0.01,0.0,0.0,2.29,Rajasthan,Sirohi,84.5,14.8,0.7,0.3,0.0,0.0,7.3,15.0,72.0,88.9,387.8,28.3,76.2,0.0,0.0,675.8,1855.83,494.77,0.0,491.35,458.7,0.0,2402.99,414.63,146.25,152.65,624.92,0.0,942.65,0.0,0.0,0.0,668.62,282.61,25.70000076,29.88999939,36.38999939,39.15000153,40.45999908,37.11000061,33.24000168,30.79999924,33.20000076,32.59000015,32.04999924,28.77000046,11.27000046,14.19999981,21.39999962,24.64999962,27.47999954,26.59000015,26.21999931,24.32999992,24.81999969,19.22999954,15.81000042,12.93000031
3930,162,2005,10,0.0,26.78,0.01,0.0,0.01,3.79,1.39,0.0,1.04,2.36,0.0,0.1,2.46,5.06,0.04,0.0,0.03,1.14,Rajasthan,Sirohi,85.8,12.8,1.4,0.0,0.0,0.0,4.0,4.3,83.8,270.6,200.4,385.5,0.0,0.0,0.0,948.6,2365.44,611.68,0.0,611.68,1224.66,0.0,2266.67,914.06,421.62,414.9,1057.36,0.0,1703.08,0.0,0.0,0.0,1127.4,301.72,24.07999992,28.5,34.27000046,37.09000015,40.04999924,38.52999878,33.00999832,31.39999962,32.34999847,33.34000015,31.29999924,26.29000092,9.649999619,12.81999969,19.29000092,22.59000015,27.06999969,28.01000023,25.98999977,24.94000053,23.95999908,19.97999954,15.06000042,10.43999958
3931,162,2006,10,0.0,44.96,0.02,0.1,0.12,4.9,0.2,0.0,1.28,2.11,0.0,0.27,2.38,4.93,0.0,0.0,0.0,0.96,Rajasthan,Sirohi,80.5,18.7,0.8,0.0,0.0,21.1,0.0,0.0,100.8,260.7,1037.9,125.0,0.0,0.0,0.0,1545.5,2365.01,426.87,0.0,414.49,578.0,0.0,2541.35,773.81,405.53,150.82,1046.25,0.0,1724.46,0.0,0.0,0.0,1081.71,326.53,25.77000046,32.58000183,33.40000153,38.25,40.95000076,37.31999969,32.88999939,30.20999908,32.52000046,34.27000046,31.68000031,28.0,11.34000015,16.89999962,18.40999985,23.76000023,27.96999931,26.79999924,25.86000061,23.75,24.12999916,20.90999985,15.43999958,12.15999985
3932,162,2007,10,0.0,39.15,0.0,0.08,0.08,4.41,0.8,0.0,1.16,2.58,0.0,0.07,2.64,4.66,0.0,0.0,0.0,1.99,Rajasthan,Sirohi,76.1,23.1,0.8,0.0,3.7,11.8,0.3,0.5,54.4,574.2,150.8,66.5,0.0,0.0,0.0,862.2,2355.78,0.0,0.0,836.5,1849.42,0.0,2153.85,1000.0,452.92,303.88,1187.5,0.0,1878.0,0.0,0.0,0.0,1386.4,370.0,25.79999924,30.53000069,33.40999985,39.41999817,40.74000168,38.11999893,33.02999878,31.67000008,32.93000031,33.34000015,32.04999924,27.10000038,11.36999989,14.84000015,18.43000031,24.93000031,27.75,27.59000015,26.01000023,25.20000076,24.54999924,19.97999954,15.81000042,11.26000023
3933,162,2008,10,0.0,24.73,0.04,0.05,0.09,2.57,1.1,-1.0,0.72,0.69,0.0,0.03,0.72,4.61,0.01,0.0,0.0,2.45,Rajasthan,Sirohi,73.5,24.8,1.7,0.0,0.0,0.5,5.5,2.0,52.6,168.2,164.8,71.5,1.5,0.2,1.3,468.1,2129.08,507.55,0.0,507.55,1282.02,0.0,3055.56,711.86,293.29,141.72,801.62,0.0,1479.86,0.0,0.0,0.0,1101.16,400.0,24.43000031,27.01000023,35.13000107,37.90999985,39.70999908,37.70000076,33.06000137,30.72999954,32.20999908,34.56999969,31.65999985,29.54000092,10.0,11.31999969,20.14999962,23.40999985,26.72999954,27.17000008,26.04000092,24.27000046,23.81999969,21.20000076,15.40999985,13.69999981
3934,162,2009,10,0.0,17.97,0.03,0.0,0.03,2.33,0.43,-1.0,0.63,0.1,0.0,0.01,0.1,2.4,0.0,0.0,0.0,1.69,Rajasthan,Sirohi,78.1,20.8,1.1,0.0,0.0,3.0,0.0,0.0,38.9,312.3,90.6,29.1,0.0,0.0,0.0,473.9,2448.39,204.9,0.0,204.9,368.93,0.0,2765.63,0.0,57.94,49.38,900.65,0.0,256.3,0.0,0.0,0.0,359.01,234.64,26.73999977,30.67000008,34.86000061,38.56999969,41.09999847,38.97999954,33.18000031,32.5,33.40999985,34.02999878,31.45000076,28.52000046,12.31000042,14.98999977,19.87999916,24.07999992,28.11000061,28.45999908,26.15999985,26.04000092,25.02000046,20.67000008,15.21000004,12.67000008
3935,162,2010,10,0.0,38.28,0.02,0.0,0.02,2.59,0.21,-1.0,1.18,1.92,0.0,0.05,1.97,5.07,0.0,0.01,0.0,0.81,Rajasthan,Sirohi,76.9,22.7,0.4,508.0,0.0,0.0,0.0,0.0,24.5,300.5,345.4,113.5,7.3,144.3,3.9,1447.4,2928.81,701.07,0.0,701.07,1785.84,0.0,2916.67,1000.0,622.74,490.71,1559.29,0.0,1811.21,1000.0,0.0,0.0,1329.46,428.57,26.12000084,30.12999916,36.38000107,40.13000107,42.50999832,39.38000107,33.52000046,31.60000038,32.15999985,34.65999985,30.61000061,25.93000031,11.68999958,14.43999958,21.38999939,25.62999916,29.52000046,28.86000061,26.5,25.13999939,23.78000069,21.29999924,14.36999989,10.09000015
3936,162,2011,10,0.0,36.76,0.0,0.0,0.0,2.47,0.12,-1.0,1.2,1.49,0.0,0.04,1.53,5.87,0.0,0.0,0.0,1.76,Rajasthan,Sirohi,80.1,19.5,0.5,0.0,0.9,0.0,0.0,2.3,1.0,237.2,519.0,320.5,0.0,0.0,0.0,1080.9,2714.9,532.04,0.0,532.04,1307.38,0.0,2841.67,1185.19,504.99,392.65,1143.58,0.0,1988.34,0.0,0.0,0.0,1500.75,473.96,24.45999908,29.19000053,34.47000122,38.27999878,40.5,38.06999969,32.79000092,31.42000008,31.30999947,33.65999985,32.81000137,27.80999947,10.02999973,13.5,19.47999954,23.78000069,27.52000046,27.54000092,25.77000046,24.95999908,22.92000008,20.29000092,16.55999947,11.97000027
3937,162,2012,10,0.0,35.83,0.01,0.0,0.01,1.14,0.08,0.0,1.27,0.0,0.0,0.0,0.0,6.53,0.0,0.0,0.0,2.79,Rajasthan,Sirohi,73.9,23.5,2.6,0.0,0.0,0.0,0.4,1.7,3.8,236.7,355.6,202.5,4.5,0.0,0.0,805.2,2757.72,1018.42,0.0,1018.42,1540.23,0.0,3110.24,1238.1,552.79,439.7,1162.06,0.0,2064.8,0.0,0.0,0.0,1516.71,54.42,24.09000015,27.82999992,33.20000076,38.04000092,40.50999832,37.79000092,33.52999878,30.98999977,31.76000023,33.54999924,30.52000046,27.84000015,9.659999847,12.14000034,18.20999908,23.54000092,27.52000046,27.26000023,26.51000023,24.52000046,23.37000084,20.19000053,14.27000046,11.98999977
3938,162,2013,10,0.0,33.79,0.01,0.0,0.01,2.55,0.29,0.0,0.95,0.0,0.0,0.0,0.0,7.58,0.0,0.0,0.0,1.68,Rajasthan,Sirohi,85.5,12.9,1.6,2.7,1.8,0.0,7.8,0.3,85.2,308.5,213.9,245.2,92.1,0.0,0.0,957.5,2764.39,497.89,0.0,497.89,1027.71,0.0,3063.16,500.0,164.26,107.94,1123.37,0.0,1385.01,0.0,0.0,0.0,1004.0,47.34,24.78000069,29.30999947,34.04999924,37.34999847,40.88000107,36.56000137,32.20000076,31.06999969,32.47999954,32.56000137,29.93000031,26.62999916,10.35000038,13.61999989,19.05999947,22.86000061,27.89999962,26.04000092,25.18000031,24.61000061,24.09000015,19.20000076,13.68999958,10.77999973
3939,162,2014,10,0.0,26.84,0.0,0.0,0.0,3.3,0.11,0.0,0.8,0.0,0.0,0.0,0.0,9.69,0.01,0.0,0.0,1.87,Rajasthan,Sirohi,78.7,18.5,2.9,0.0,0.0,0.7,9.2,3.4,7.3,270.7,161.1,270.3,0.0,0.0,0.0,722.7,2323.28,757.38,0.0,757.38,1395.95,0.0,2812.5,500.0,366.37,260.05,1051.78,0.0,1839.0,0.0,0.0,0.0,1326.79,96.26,33.11999893,28.27000046,33.31999969,37.83000183,40.09000015,39.90999985,34.20999908,31.87999916,31.64999962,34.13000107,32.59000015,27.13999939,18.69000053,12.59000015,18.32999992,23.34000015,27.10000038,29.38999939,27.18000031,25.40999985,23.26000023,20.76000023,16.35000038,11.28999996
3940,162,2015,10,0.0,35.83,0.01,0.0,0.01,1.14,0.08,0.0,1.27,0.0,0.0,0.0,0.0,11.41,0.01,0.0,0.0,1.18,Rajasthan,Sirohi,76.2,21.8,2.0,9.1,0.0,14.6,9.9,0.8,185.6,785.2,95.4,33.0,0.0,0.0,0.0,1133.6,2676.31,979.77,0.0,979.77,1248.63,0.0,3000.0,500.0,490.13,365.79,793.62,0.0,1831.56,0.0,0.0,0.0,1258.43,84.75,24.55999947,30.36000061,33.20999908,38.02000046,41.65000153,37.18000031,32.77999878,31.89999962,32.81999969,34.88999939,32.25999832,26.98999977,18.69000053,12.59000015,18.32999992,23.34000015,27.10000038,29.38999939,27.18000031,25.40999985,23.26000023,20.76000023,16.01000023,11.14999962
3941,163,1990,10,0.0,35.85,0.03,0.0,0.03,0.07,1.43,0.0,8.35,3.04,0.0,0.06,3.1,0.19,0.02,0.23,0.36,0.22,Rajasthan,Tonk,54.1,44.3,1.6,0.0,22.4,0.0,0.0,4.2,77.2,248.8,184.4,72.5,0.0,0.0,0.0,609.5,1602.94,276.74,0.0,276.74,816.35,0.0,1164.25,500.0,494.92,456.77,620.1,0.0,0.0,506.54,0.0,1000.0,608.88,333.33,26.55999947,25.70000076,30.79999924,38.04000092,40.15000153,39.29999924,32.97999954,32.08000183,32.45999908,33.58000183,30.37000084,25.09000015,10.06000042,12.77000046,16.78000069,22.68000031,27.92000008,28.37999916,26.21999931,25.30999947,24.64999962,18.87999916,13.35000038,9.180000305
3942,163,1991,10,0.0,47.52,0.03,0.0,0.03,0.3,3.93,0.0,11.14,5.53,0.0,0.11,5.64,0.66,0.08,0.49,0.58,0.11,Rajasthan,Tonk,53.2,44.7,2.1,0.0,0.0,0.0,13.2,0.0,7.8,174.8,185.6,42.0,0.0,3.4,8.4,435.2,1702.8,64.23,0.0,64.23,310.26,0.0,1428.95,333.33,135.06,114.96,660.73,0.0,0.0,750.64,0.0,500.0,533.33,285.71,22.18000031,26.79999924,32.70000076,36.88000107,41.59999847,39.93999863,36.31000137,31.73999977,33.70999908,34.58000183,29.36000061,24.90999985,8.180000305,12.13000011,18.18000031,22.21999931,28.27000046,29.31999969,26.77000046,25.46999931,24.29999924,18.37999916,13.22999954,9.710000038
3943,163,1992,10,0.0,60.0,0.01,0.0,0.01,0.15,1.87,0.0,9.98,6.23,0.0,0.27,6.5,0.78,0.03,0.44,0.5,0.09,Rajasthan,Tonk,58.8,39.7,1.5,0.0,0.0,17.4,0.0,11.0,0.0,204.3,325.5,32.0,0.0,15.0,0.0,605.2,1713.47,254.28,0.0,254.28,545.61,0.0,1359.97,538.46,434.51,246.47,757.92,0.0,0.0,481.48,0.0,1500.0,734.79,333.33,22.89999962,25.06999969,32.22999954,36.65000153,41.00999832,41.59000015,34.65999985,31.18000031,32.41999817,32.84999847,28.73999977,25.40999985,9.510000229,10.69999981,17.90999985,22.57999992,27.28000069,29.96999931,26.90999985,25.70999908,23.40999985,20.04999924,13.60999966,10.5
3944,163,1993,10,0.0,48.48,0.04,0.0,0.04,0.47,3.38,0.0,5.81,4.92,0.0,0.22,5.14,1.8,0.09,0.24,0.39,0.07,Rajasthan,Tonk,64.8,33.9,1.3,0.0,9.0,0.0,0.0,6.0,107.9,155.0,256.0,68.0,0.0,0.0,0.0,601.9,1096.92,107.2,0.0,107.2,600.11,0.0,919.26,0.0,62.56,68.73,347.75,0.0,0.0,307.69,0.0,1000.0,345.48,250.0,22.96999931,28.63999939,30.34000015,37.15000153,41.75,40.59000015,33.5,33.43999863,32.45000076,34.45000076,31.14999962,26.44000053,9.569999695,12.56999969,17.11000061,22.87999916,28.62000084,29.27000046,26.65999985,25.27000046,25.43000031,20.54999924,13.82999992,9.029999733
3945,163,1994,10,0.0,60.98,0.0,0.0,0.0,0.04,0.86,0.0,8.42,9.27,0.0,0.08,9.35,0.31,0.0,0.12,0.32,0.08,Rajasthan,Tonk,66.9,30.7,2.4,32.0,0.0,0.0,15.0,0.0,22.0,245.7,185.0,72.0,0.0,0.0,0.0,571.7,2246.56,245.75,0.0,245.75,591.37,0.0,1447.35,416.67,287.06,224.03,607.54,0.0,0.0,289.58,0.0,1000.0,602.93,333.33,23.15999985,26.09000015,34.90000153,36.36999893,42.29000092,39.45000076,32.02000046,30.81999969,32.34999847,33.72999954,29.90999985,25.46999931,11.56999969,11.90999985,18.46999931,22.01000023,28.65999985,28.82999992,26.17000008,25.45000076,24.13999939,18.82999992,13.78999996,9.260000229
3946,163,1995,10,0.0,64.23,0.01,0.0,0.01,0.03,0.83,0.0,7.48,9.64,0.0,0.19,9.83,0.6,0.0,0.18,0.46,0.17,Rajasthan,Tonk,68.6,30.4,1.0,41.0,0.0,0.0,0.0,0.0,6.0,394.8,310.2,181.0,0.0,0.0,0.0,933.0,2056.75,140.36,0.0,140.36,388.07,0.0,1633.27,0.0,320.6,95.45,815.1,0.0,0.0,279.31,0.0,1000.0,721.87,388.89,21.23999977,26.55999947,30.53000069,36.13999939,41.18999863,41.63999939,34.91999817,31.05999947,34.00999832,34.65999985,30.05999947,24.62000084,8.640000343,12.48999977,17.29999924,22.47999954,28.54999924,30.40999985,27.27000046,26.38999939,25.10000038,21.04999924,13.23999977,10.85999966
3947,163,1996,10,0.0,76.54,0.0,0.0,0.0,0.01,0.59,0.0,6.45,10.65,0.0,0.34,10.98,0.16,0.01,0.3,0.44,0.2,Rajasthan,Tonk,73.1,26.0,0.8,1.0,9.0,0.0,0.0,14.0,40.5,421.5,498.5,82.9,10.6,0.0,0.0,1078.0,2331.12,268.38,0.0,268.38,562.58,0.0,1320.59,1000.0,423.18,83.8,890.78,0.0,0.0,365.0,0.0,1000.0,872.59,333.33,22.79000092,27.75,34.20000076,37.95999908,40.54000092,38.90999985,34.70000076,30.79000092,33.15999985,32.77000046,30.07999992,25.93000031,10.0,12.98999977,20.18000031,22.89999962,27.70999908,29.78000069,26.75,25.02000046,25.04000092,20.36000061,11.85999966,7.71999979
3948,163,1997,10,0.0,75.48,0.0,0.0,0.0,0.03,0.7,0.0,6.68,6.11,0.0,0.27,6.38,0.42,0.0,0.08,0.37,0.14,Rajasthan,Tonk,68.6,31.0,0.4,0.0,1.6,6.6,2.5,0.0,53.1,216.5,231.6,86.5,67.2,21.8,24.1,711.5,1684.23,370.79,0.0,370.79,875.4,0.0,1673.06,1000.0,207.11,139.13,666.39,0.0,0.0,383.05,0.0,1333.33,692.37,200.0,23.0,27.12000084,32.20999908,35.66999817,38.86999893,37.56999969,34.58000183,31.54000092,32.63999939,31.34000015,27.38999939,20.87999916,7.809999943,10.55000019,18.38999939,21.90999985,25.84000015,26.45000076,26.72999954,24.77000046,24.22999954,16.77000046,14.77000046,9.619999886
3949,163,1998,10,0.03,83.1,0.01,0.0,0.01,0.18,1.61,0.0,5.47,10.79,0.0,0.37,11.16,0.88,0.01,0.03,0.38,0.23,Rajasthan,Tonk,65.8,33.9,0.3,0.0,1.6,6.6,2.5,0.0,53.1,249.8,100.1,142.9,28.2,0.0,0.0,584.8,1812.89,365.24,0.0,365.24,936.85,0.0,1717.34,1250.0,134.39,318.55,829.73,0.0,0.0,460.4,0.0,1296.3,778.16,250.0,22.67000008,26.77000046,31.52000046,37.83000183,42.33000183,40.65999985,33.86000061,32.90000153,32.77000046,34.25,29.48999977,26.34000015,8.470000267,11.80000019,16.69000053,23.67000008,28.48999977,28.94000053,27.20999908,25.72999954,25.36000061,19.57999992,13.97000027,8.239999771
3950,163,1999,10,0.16,72.89,0.04,0.0,0.04,0.16,1.66,0.0,4.81,4.35,0.02,0.41,4.79,0.64,0.01,0.01,0.32,0.29,Rajasthan,Tonk,62.3,37.2,0.5,0.1,3.1,0.0,0.0,1.9,117.8,362.3,58.4,80.5,19.8,0.0,0.0,643.9,1271.81,232.9,0.0,232.9,618.07,0.0,1478.13,500.0,406.72,96.0,788.2,0.0,0.0,265.96,0.0,1166.67,727.58,275.86,22.20000076,27.56999969,34.36999893,39.81999969,40.27000046,38.84000015,34.09999847,32.47999954,34.00999832,33.79999924,31.81999969,26.0,8.109999657,13.10000038,17.73999977,22.55999947,27.73999977,28.02000046,26.05999947,25.11000061,25.20000076,20.39999962,13.89999962,8.890000343
3951,163,2000,10,0.07,63.7,0.04,0.0,0.04,0.36,2.11,0.0,7.36,5.08,0.0,0.23,5.31,0.45,0.03,0.03,0.2,0.23,Rajasthan,Tonk,68.5,30.8,0.7,0.0,0.0,0.0,1.5,50.8,13.1,267.7,129.2,37.7,1.0,0.0,0.0,501.0,1539.44,44.48,0.0,44.48,1003.9,0.0,1596.18,0.0,340.06,116.85,744.11,0.0,1000.0,267.61,0.0,727.27,675.15,291.67,24.12999916,25.57999992,32.97000122,40.02000046,40.56000137,38.81000137,33.65000153,32.74000168,34.13000107,36.13999939,31.29000092,27.22999954,9.140000343,10.51000023,16.54999924,24.76000023,28.53000069,28.29000092,25.89999962,25.87999916,24.62000084,20.44000053,14.17000008,8.970000267
3952,163,2001,10,0.01,56.47,0.01,0.0,0.01,0.19,2.25,0.0,5.06,8.91,0.0,0.28,9.19,0.63,0.03,0.03,0.15,0.68,Rajasthan,Tonk,69.0,30.6,0.4,0.0,0.0,0.2,16.9,59.9,82.1,305.8,106.1,2.7,3.6,0.0,0.0,577.3,2050.41,133.51,0.0,133.51,1064.16,0.0,2198.26,0.0,243.98,313.22,635.86,0.0,0.0,727.27,0.0,1200.0,585.22,97.22,22.94000053,28.10000038,33.52000046,37.72999954,41.61999893,37.91999817,33.04000092,32.61000061,35.31999969,35.47999954,31.10000038,26.25,8.550000191,12.72999954,17.77000046,22.40999985,27.87999916,26.71999931,25.22999954,25.72999954,26.11000061,20.87000084,13.98999977,10.39999962
3953,163,2002,10,0.01,39.45,0.08,0.0,0.08,0.36,1.19,0.0,6.18,2.23,0.0,0.23,2.46,0.49,0.01,0.0,0.11,0.56,Rajasthan,Tonk,73.0,26.4,0.6,3.8,27.3,0.0,0.6,15.9,60.6,11.3,102.0,14.0,0.0,0.0,4.3,239.8,2033.14,39.47,0.0,39.47,69.83,0.0,1458.06,0.0,63.85,21.0,917.95,0.0,0.0,1000.0,0.0,500.0,243.7,118.64,23.11000061,26.82999992,34.27000046,39.66999817,42.95000076,40.29999924,36.20000076,32.83000183,34.54999924,35.84999847,31.55999947,26.94000053,8.68999958,11.46000004,18.48999977,24.35000038,29.17000008,29.06999969,28.36000061,25.98999977,25.38999939,21.25,14.47000027,11.06999969
3954,163,2003,10,0.01,43.08,0.0,0.0,0.0,0.03,0.4,0.0,5.17,6.57,0.0,0.11,6.69,0.05,0.0,0.02,0.05,0.24,Rajasthan,Tonk,68.3,30.7,1.0,3.1,39.4,0.0,0.0,4.5,68.2,213.1,205.4,92.1,0.0,0.0,0.5,626.3,2638.02,538.37,0.0,538.37,1381.42,0.0,2220.06,500.0,520.63,610.85,935.43,0.0,0.0,625.0,0.0,1500.0,887.48,346.15,22.95000076,27.39999962,33.45999908,39.45000076,41.56000137,40.36999893,33.74000168,32.25999832,33.25999832,34.25,30.87999916,25.37999916,8.520000458,12.02999973,17.70000076,24.11000061,27.81999969,29.13999939,25.94000053,25.39999962,24.04999924,19.61000061,13.77000046,9.489999771
